engagement_matrix,cost_of_advertising,return_on_investment,conversion_rate,ocassional_effect,platform contribution percentage
1,44933,3.932369501483869,90.92879096661947,1,44763275.08713186
1,42941,2.8773167780494315,2.56743336207045,1,42770269.79451735
3,47420,3.9649558453320592,77.4373113439648,1,47239186.1753943
3,28596,4.074539808118304,5.102629659960477,1,28483262.953141052
3,42543,1.0814604286990779,69.09525309268794,2,42380786.115165
1,29816,2.251545944327829,8.679314913014245,1,29698299.632464062
2,27226,3.352301501123474,4.998128592303584,2,27118837.612054374
3,13900,3.942426487710112,84.81803065327593,2,13854302.31850873
1,36249,1.9240256929848143,59.994507117094614,1,36110656.5740518
2,31645,3.497225375256077,66.0285074756603,2,31526283.49004635
3,15815,1.3592373720813247,48.679146145952146,1,15757391.615472967
2,40210,2.5006550529488694,12.537223800143746,2,40051544.80753689
2,11357,1.9113340811165078,25.495646796922465,2,11315176.038110238
1,19426,2.996775990848971,37.384059588161826,1,19352826.986837626
3,30387,4.919837015818211,12.668039419151944,1,30267965.382753972
2,40041,3.0789329707572732,45.15952545341356,1,39886257.213831544
2,11471,4.795259214090516,91.50347645295332,1,11435394.731343128
2,13226,4.914773083176822,42.45631587304076,1,13178485.552088117
3,35252,3.6450342716766584,41.41408724413175,1,35116214.26317973
1,38113,3.903808058633169,78.17374715260121,2,37969576.86976288
3,13334,2.594576835234905,25.220913738546855,2,13284431.386362435
2,37787,4.182613809370226,31.732055620795776,2,37640374.94535729
3,41091,4.406897467831223,16.164751787421686,1,40929432.37184956
2,28134,3.9950628518376616,18.678651636507432,2,28024657.22333439
2,14596,2.3949732899865923,33.91533076005395,2,14542124.879603703
3,36874,3.8777526330702594,79.54032392096006,2,36735870.140234396
1,32382,3.5082084995538327,4.0519029756112115,1,32253736.257402506
2,15470,2.471889054707935,17.04416982448456,1,15410650.76255956
1,39729,1.5325280113323347,52.53481607858503,1,39575939.710249335
1,28867,3.3852648238122565,91.05053445161342,1,28761480.137872256
1,43781,3.4694476516103947,9.747788273582467,1,43607704.80702207
3,33302,4.013594565516872,39.92415234201068,2,33174214.182527717
1,33203,2.565948053745519,29.283046238858763,2,33074153.877870873
2,29396,1.2616028666432806,53.84625705195351,1,29284469.63407786
1,37250,1.222315974070864,74.00375154211535,1,37108962.27623084
2,37989,3.1327662902880435,51.919084789038,1,37843148.16809664
1,46466,4.625976480365308,15.095636292999632,1,46282649.94057175
2,11166,1.2353316330979158,29.057973829480886,2,11125208.390495252
3,49436,2.035276241054198,56.19227159988127,1,49244746.81307132
1,43579,2.7820838390922247,66.53599097062065,2,43412403.26999615
2,13443,1.793454830297117,67.43780644933967,2,13397010.929772872
1,37379,2.6573427662002165,90.13279451436382,1,37239245.73401105
3,44263,2.0924211375013626,30.144879176417895,1,44089841.50266551
2,37995,4.788429772599478,86.51916433488311,1,37852799.41230393
2,15890,4.759260934748116,89.58193876102278,1,15836521.89779762
3,45827,3.8599313059651448,49.55077105938023,1,45649755.868175715
3,16631,2.0316607917865643,89.8350315363415,1,16574330.619056566
1,11672,2.564840313539281,10.099339822124522,1,11627058.363222972
3,48290,3.526179586008615,81.30393221850456,2,48106336.79656803
2,19929,2.281430867922603,21.47195504459642,2,19852533.78151729
1,47037,1.7002887127352464,20.083927716730614,2,46851785.43030433
1,10514,3.6039573212777447,75.82676630152744,1,10480398.191081919
1,31904,2.1731761503431635,65.57288125464481,2,31783927.801025007
1,37319,4.076325940896744,4.032754305423998,2,37171361.197802864
2,26711,3.444284644174476,82.91954298513996,2,26613701.711302258
2,49280,2.4282404610381016,76.38637740337927,2,49091640.30900027
2,42673,2.700087172613468,87.50898128279796,1,42511914.909460716
1,41427,3.2232868221479825,18.27471599751066,1,41263941.49888663
1,46106,3.796077668090958,68.89728216433126,2,45929663.218313284
2,11412,2.363445021136994,87.58662911685377,1,11375922.910764433
3,35760,1.181851045400649,71.3105790884131,1,35624851.69854474
3,28906,3.17520783803445,49.41676537335435,2,28796638.45355628
2,28805,4.191835313061749,32.58791703621253,2,28694389.73029432
2,17742,2.292894850312536,50.54280279081478,2,17677190.35660962
1,44995,2.1516047174544815,28.42339799221352,1,44818545.04841249
1,11080,4.25069879958159,55.02043471520054,2,11042438.634315467
2,40029,1.9481457800803974,44.33807540752754,2,39874377.06649216
3,10561,3.659572063941508,22.492413216319733,1,10522087.985689946
2,38547,3.3857605373819473,33.99977009105681,1,38397157.12587896
3,49353,3.1544808501819444,95.248937177921,2,49166430.97622832
2,37867,3.7452889518956876,9.322289956862491,1,37717456.11655944
2,33492,2.466625961914334,78.58609463246457,2,33367017.270838294
2,28241,2.738880101908552,97.07218355588546,2,28138905.272768836
2,31895,1.4105103403422357,86.06299356723932,2,31777015.66570097
1,39078,1.1845801083931713,98.55669690350179,2,38932401.66510444
2,30623,1.4493464971053625,42.265701955540294,1,30505427.98524018
1,26925,1.9768738397482166,17.78098088930323,1,26819738.0916881
3,33202,2.3945549496676315,8.109403648764227,1,33070921.23250833
1,37540,2.5043096268841283,39.25790124685373,2,37394795.35037618
1,24977,4.08186553453293,24.677903995664984,1,24880493.432919055
3,24428,2.654717948393426,2.1733623340708697,2,24331758.4495667
1,45686,3.487026080352119,27.76982185039773,2,45507190.29557549
1,40252,3.9172653753978,51.34399165384646,1,40097038.64366419
3,22883,2.2605806116776854,29.862520730144634,2,22795656.127552535
3,21939,2.9029735908686054,84.63741498261334,2,21860993.128065076
2,10970,1.8525801653858016,2.008694005494913,2,10927367.70482205
3,34934,1.130157651421705,89.8067650032514,1,34803998.59699501
2,20913,3.395727132429969,4.644772633875882,1,20830758.921790604
3,20348,3.352413913346408,54.41878378124995,2,20273393.692186862
2,18249,2.6495165345018785,72.30448365961998,1,18184083.885515444
1,38351,2.4037632239944196,76.24592142841219,2,38206237.081361964
3,10532,3.7236282288012372,31.597364025335402,1,10494122.808072278
3,32639,2.720152461504321,46.800972227440255,1,32514084.71704274
1,35135,2.3780066757091425,28.399623387839352,1,34998012.10320663
3,13096,2.636146614820224,40.28925059757489,2,13048895.624119684
3,24218,1.358699164166984,85.58986364790384,1,24130470.61725613
3,41583,2.668675163922319,86.08055482103818,1,41426229.98325341
3,46837,1.5795583894726026,37.592274250655954,2,46654524.5700157
1,30883,2.8951252971780743,22.82627207460907,2,30762830.993496094
3,10688,1.424889455858942,72.38538646208391,2,10653579.77427547
1,26902,1.9505475718428578,80.91718921527604,2,26803441.290105868
2,39676,3.6326911604850634,58.65762470229276,2,39524440.01232109
1,43788,3.089906034211312,64.04550018780681,1,43620057.23780323
1,26955,4.699875256598844,83.97967805666426,2,26856892.95158902
3,33164,3.561664684098245,38.782311175603475,2,33036593.247526493
2,25130,2.98455541583739,81.98999249016543,2,25038872.991453074
2,44149,4.947414021809655,63.978385494980046,1,43979950.00237233
3,26983,2.7541257120079417,35.651771595168356,2,26879899.21350208
1,47904,4.985809367086384,8.741670874346827,1,47714309.32230516
3,41761,2.4628624969513475,76.3466657340138,2,41602818.838698
3,40209,4.088366664649475,93.74196828234697,1,40058676.68449464
1,16762,4.364115610700007,10.850698501248804,1,16697007.404879516
3,42770,3.9647431332442684,58.179227701339215,1,42605860.339377455
1,48080,3.7840548422808027,12.533534198948956,2,47890129.28054939
2,46806,1.863985183649178,4.926171739691156,2,46620316.935247846
1,34940,1.534361279811042,25.56343906495378,2,34803699.81087287
3,28084,3.62599902950703,68.92250576999466,1,27979634.630450834
2,36299,4.081553625829962,66.71839308768527,1,36161511.44128013
3,29199,2.1685572088382075,23.635167127578796,1,29085456.429149907
3,38627,4.310847644827692,94.42683014867022,1,38483102.0932087
1,34097,3.5703973122370356,52.18244701748933,1,33966697.39635234
3,39230,3.038876573470981,2.463982336875916,1,39074328.45218824
3,14350,1.5508505314923413,28.189729412272996,2,14296528.58351032
2,35220,2.5026259126416472,11.059033771780774,1,35081056.24474582
1,34995,3.0025018699619626,87.76662308137836,1,34864589.98755123
2,48681,3.1383375851220467,16.726702804614007,1,48488861.65416653
1,41228,1.45143093491216,92.51795681774963,2,41073232.48170331
3,12364,4.402485090148826,72.95146868817591,1,12323018.469930537
3,19111,3.3858727365175274,30.89907427281642,2,19038994.07088303
3,18000,4.157430808108469,74.99017242030614,1,17936646.483247083
3,18349,3.838427116816564,6.0769628958270125,2,18277618.69181477
2,13397,4.378634208110397,84.3155402127165,1,13352917.776468325
1,14532,3.452322100965846,20.955893441852883,2,14477120.39121731
1,43115,1.3560552759279072,41.15471614750817,1,42947234.75880062
2,17977,3.234035498700575,45.624890223073855,2,17910880.91363714
1,43085,1.8785867440400623,80.65359971971667,2,42921673.5762487
3,30902,2.5281738078314713,97.17747352467609,1,30789045.409947485
3,11584,3.50535516201918,28.298552241476663,2,11541857.55139521
2,18253,3.4511536716153803,16.944417812916026,2,18182937.0917586
3,25391,1.764199146782102,67.15611691055551,2,25297288.957580134
1,10911,2.4270551774307494,59.94240252328091,1,10874068.757425394
2,11869,4.675634256721711,82.6113237921581,2,11831198.964832589
2,30205,4.495568249709509,60.48974834290966,2,30091619.398706753
2,26077,3.747640602488702,33.33948756186933,2,25977319.142034512
3,26676,4.481612857173574,44.07138520807185,2,26575193.74819224
3,13747,4.9062222195068275,90.43740828971879,2,13702601.549717508
3,42174,4.736615538158909,79.12724577398932,1,42014439.484597355
3,33263,3.0426076395422963,55.3149481956199,2,33136783.0338127
2,10071,4.018931308651906,43.74258530044929,2,10036418.719600169
1,12371,3.779894170029107,48.117504315747894,1,12327222.13667368
2,46895,1.5288350903735508,76.46193840142082,1,46715769.942401886
2,11086,2.4624147460969072,8.026926871228572,1,11043283.806604115
3,14928,1.0022007104165431,58.405524935120155,2,14875166.838585867
3,14735,2.0341540275846075,62.954763770475545,1,14683226.916400634
3,17603,2.04794830657479,35.22626367523365,2,17537284.85964738
2,24052,2.2162501305608275,18.308409347812667,1,23958415.953451753
2,28149,2.2998814654484896,53.849779926753364,2,28042893.962583184
2,14384,1.9093873893840172,6.047968619179964,2,14328123.017222539
1,17085,1.663408408830401,20.763089181047622,2,17019656.55201125
1,15280,3.8690022966605135,97.25273427696662,2,15229812.243726263
2,43115,4.230123424225309,58.43580115360336,1,42949438.496160515
3,43090,1.0213778109436564,29.818751514848884,2,42921662.65426691
2,38696,1.9385644132624642,77.10959593531824,2,38549984.97296726
2,43235,1.1935769787173633,73.29260927705656,1,43070049.42593494
3,10394,1.1475949934705274,85.6536178641614,2,10362046.549135568
2,39970,1.5031726887571644,94.14701952522684,2,39820536.11440206
3,15703,4.59092748516224,57.5343240712313,2,15647446.252980195
1,26635,3.293386505784106,43.420710426453454,2,26533934.211288396
2,45740,2.198099644921103,15.29695486020247,1,45559360.44843986
1,17536,4.713056126229304,87.47816971049798,1,17475619.51426746
1,42416,4.705508107952494,54.362533782530775,2,42253087.96943229
3,38547,3.87242542195676,26.311596081034203,2,38396854.57491296
2,15995,3.5749756805502755,39.053333405371326,2,15936196.080179008
3,38564,4.258321173197693,29.318122194663555,1,38413836.39397198
1,10955,4.653235682621036,71.07762396294547,2,10919596.683035035
1,12636,3.6787329857191806,46.16631900658096,2,12591254.867188802
1,20614,1.611270463715544,59.30874167676925,2,20538388.33932796
3,39207,2.505183457962067,36.72116098862627,1,39054776.789948404
3,46474,2.3961283414545815,29.084750202919924,1,46291930.97170468
1,30633,4.950503572626994,23.98273382601499,1,30513912.83884704
1,44009,3.2283650622342472,65.40788805227682,2,43840628.476263314
3,49579,1.7557870209137745,15.720334757421211,2,49383392.28578846
2,15258,1.7738277340788784,35.73357546845947,2,15201577.955152275
1,38710,1.8736434786777774,66.43100749911517,1,38562449.67440214
2,49229,3.029784730132081,30.270683788051596,1,49036009.94039372
2,20150,3.877083668912343,9.469401109446373,1,20071355.960987903
2,31716,2.15390828327272,71.70531730532755,2,31597392.539807357
1,14152,2.2384228060401807,32.0847984956191,1,14099294.474814348
2,35393,1.8510187023171047,54.42002073693195,2,35257916.63450499
1,48796,2.6430310015129193,20.401777082550186,2,48603903.77173845
3,33767,2.093519560668988,55.150086760371195,2,33638627.16621892
2,15309,4.4678823468624,3.9348579871748908,1,15249243.31050381
1,33773,4.6602588527293936,58.5531826217661,1,33644772.15191303
2,13685,1.665373274923374,7.241085660640041,1,13631705.607091805
1,18182,2.244001370167862,3.0635621743289096,1,18110273.076395556
3,42183,2.7267614851143347,88.50435447306559,2,42024380.91444037
3,21486,1.7613696419760676,80.4202161217915,2,21409234.999665637
1,24920,4.633802432693823,67.74448204982346,2,24828400.84252123
1,48923,1.7924667766150142,5.817463321360255,2,48728826.767013095
1,10397,1.3414165860241498,9.146826204345482,2,10357205.066776616
3,41169,1.6125594629629876,2.7002594303150085,1,41005410.65867322
1,32586,1.7979466254558822,93.60828775283929,1,32465653.561836593
3,33375,2.3476877419694655,89.84992987744452,2,33251698.1923942
3,45641,1.571175672802228,86.44575455787809,1,45467891.82829325
3,45255,4.553232182905754,71.42704624803532,1,45082321.62480858
3,38077,1.5532790710473838,28.335862621660635,2,37928635.512541406
2,42621,2.593223654872463,45.49166244973622,1,42455907.28532011
1,34528,1.2156949674719422,41.0110283020357,1,34394550.143175974
3,19205,2.997576742966672,97.12548478573278,2,19139190.23345516
3,18456,2.470002556229673,14.911518209436455,2,18384896.25215325
2,25294,3.0056265669259927,4.643558298721791,2,25194485.087283574
3,37144,4.746234481590001,69.96153145601406,1,37003644.16362821
2,26829,4.7692984370797955,95.75717736537109,1,26732384.726533357
1,12199,3.4681498768524293,71.09826235768415,1,12158167.68571976
1,12987,1.3954049263356647,48.41925869089737,1,12940478.328509513
1,35303,4.820715067727025,6.351125204894845,2,35163753.80547929
3,36506,3.5401911781834268,92.44706036859066,1,36370287.93089002
2,26728,1.7777460407588115,85.7052835339842,2,26630695.635338694
3,35841,1.6304224642730678,73.44501992049506,2,35706100.456912406
3,40141,3.159387433054994,97.07686870971571,2,39991462.40723727
2,24498,3.610033438021645,13.00138599931098,1,24402282.442946874
2,43670,4.050335921029944,42.17537661876588,2,43500870.08133161
2,49873,4.656193019170486,85.9190998327685,1,49683210.21507577
1,47377,4.689925862989996,95.77267965575376,1,47198081.95832776
2,16408,1.495777596732427,13.261048125210664,1,16344393.555900097
2,37090,2.9343508926367825,34.615755076791075,1,36945988.04112372
2,35986,4.943388052343346,9.783402837515519,2,35844482.980730556
1,41336,4.653018190273181,2.3656339186242885,2,41172201.4557566
3,32505,3.348797318933021,17.910285248619488,1,32377813.372176323
3,34175,1.2318551199097763,68.84034342398294,1,34045951.17550799
3,23184,3.2010872675105055,98.23763382741292,1,23102110.904727515
3,12164,4.624197055840614,96.47813306106531,2,12126500.958923366
2,49719,4.778326792365972,58.09476742908806,2,49527360.65922592
1,26753,4.7602546290098795,98.71859609255972,1,26656881.69271103
2,34093,3.4201167538025414,65.90394637139441,1,33964168.009815134
3,33079,1.3053469460939904,94.30317611580695,2,32957192.012714572
3,44051,2.499268580606994,86.09014771100696,2,43884637.919686586
1,48146,1.9775094380246743,32.84848169725655,2,47957661.92439667
1,22003,2.549784448057183,73.89269806381742,1,21923111.74178463
2,28942,1.5552151183475917,18.010608747976857,1,28828740.23884018
1,13525,1.9805985965704092,6.657062607015822,1,13472226.184078256
3,31735,1.7897545022419066,53.53508467279397,1,31614253.17655257
1,34433,4.177948440822012,92.66245515015137,2,34305781.37881233
1,24328,2.836427364766365,19.626117812495476,1,24233422.34733867
3,24659,4.370051942384617,95.82729665527995,1,24571121.83641804
1,32741,2.4473109104737323,49.53657962329545,2,32616011.80838069
3,41975,3.7164808453736113,76.99070761580445,2,41816190.213271484
1,49723,4.237492799239949,40.32697989596093,1,49529094.5720535
2,15165,1.6936721612080592,31.07128575551699,1,15108172.305956509
3,23494,4.851128259163561,93.24584676170572,1,23410586.23134986
